,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
161,LinearSVC,0.5175118441831901,0.5135347727026147,0.6644323565537814,0.5793185747288222,"[[10560 17935]
 [ 9562 18933]]"
162,SGD,0.513932268819091,0.5113701454920381,0.626601158097912,0.5631515036823265,"[[11434 17061]
 [10640 17855]]"
163,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
164,RForest,0.016950342165292155,0.02208256657754939,0.022319705211440603,0.022200502652890256,"[[  330 28165]
 [27859   636]]"
165,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
166,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
167,ETC,0.43453237410071943,0.43514687988875367,0.43927004737673275,0.4371987425777156,"[[12247 16248]
 [15978 12517]]"
168,logreg,0.39078785751886297,0.43232723002652984,0.6977013511142306,0.5338542715591896,"[[ 2390 26105]
 [ 8614 19881]]"
169,SVC,0.5078610282505702,0.5051522679179318,0.7707317073170732,0.610301371385697,"[[ 6981 21514]
 [ 6533 21962]]"
170,KNN,0.05141252851377435,0.07216253305218061,0.0756623969117389,0.0738710340574248,"[[  774 27721]
 [26339  2156]]"
171,GaussianNB,0.21544130549219162,0.2957711004206231,0.41210738726092294,0.3443796005747969,"[[  535 27960]
 [16752 11743]]"
172,Perceptron,0.41347604842954905,0.42531277452970223,0.4927180207053869,0.456540825285338,"[[ 9524 18971]
 [14455 14040]]"
173,LinearSVC,0.3849798210212318,0.4293139517329135,0.698578698017196,0.5318051882129785,"[[ 2034 26461]
 [ 8589 19906]]"
174,SGD,0.3430250921214248,0.40154950037416914,0.640252675908054,0.4935546267364634,"[[ 1305 27190]
 [10251 18244]]"
175,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
176,RForest,0.01287945253553255,0.02511204625543125,0.0257589050710651,0.02543136303790451,"[[    0 28495]
 [27761   734]]"
177,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
178,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
179,ETC,0.1904895595718547,0.2454616294842564,0.2984734163888402,0.2693842645381984,"[[ 2351 26144]
 [19990  8505]]"
180,logreg,0.12303912967187226,0.18857093154736018,0.22825057027548692,0.20652208427269553,"[[  508 27987]
 [21991  6504]]"
181,SVC,0.4425513247938235,0.46818393842804945,0.8453763818213722,0.6026242385580447,"[[ 1132 27363]
 [ 4406 24089]]"
182,KNN,0.053535708018950696,0.07400214304848647,0.07755746622214424,0.07573810380575403,"[[  841 27654]
 [26285  2210]]"
183,GaussianNB,0.009264783295314967,0.016325965895333958,0.016564309527987365,0.01644427411768805,"[[   56 28439]
 [28023   472]]"
184,Perceptron,0.44358659413932267,0.4323015371657191,0.3602386383576066,0.3929938744257274,"[[15015 13480]
 [18230 10265]]"
185,LinearSVC,0.10675557115283384,0.17126763868923636,0.2048780487804878,0.18657121856124764,"[[  246 28249]
 [22657  5838]]"
186,SGD,0.08224249868397965,0.1363414187083766,0.15662396911738902,0.14578059416289663,"[[  224 28271]
 [24032  4463]]"
187,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
188,RForest,0.013353219863133883,0.026011758271807493,0.026706439726267767,0.026354521999619056,"[[    0 28495]
 [27734   761]]"
189,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
190,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
191,ETC,0.15978241796806458,0.21257671440007114,0.25162309177048603,0.2304577012085369,"[[ 1936 26559]
 [21325  7170]]"
192,logreg,0.3298297947008247,0.3499969065148797,0.39705211440603616,0.3720425510925503,"[[ 7483 21012]
 [17181 11314]]"
193,SVC,0.8181786278294437,0.8144051045531782,0.8241796806457273,0.8192632386799693,"[[23143  5352]
 [ 5010 23485]]"
194,KNN,0.07876820494823654,0.08264951321279555,0.08341814353395333,0.08303204960265478,"[[ 2112 26383]
 [26118  2377]]"
195,GaussianNB,0.19105106158975257,0.1778225068618481,0.17052114406036148,0.17409530634181297,"[[ 6029 22466]
 [23636  4859]]"
196,Perceptron,0.5018599754342867,0.5023003472222223,0.406141428320758,0.4491316580964393,"[[17028 11467]
 [16922 11573]]"
197,LinearSVC,0.3080540445692227,0.32922221875292723,0.37002982979470084,0.3484352797329896,"[[ 7012 21483]
 [17951 10544]]"
198,SGD,0.15869450780838742,0.1346406701979789,0.1257764520091244,0.13005769858838043,"[[ 5460 23035]
 [24911  3584]]"
199,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
200,RForest,0.021617827689068256,0.022656441502958993,0.022705737848745394,0.02268106288999509,"[[  585 27910]
 [27848   647]]"
201,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
202,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
203,ETC,0.2788910335146517,0.2647574954262032,0.2488506755571153,0.256557762581859,"[[ 8803 19692]
 [21404  7091]]"
204,logreg,0.5612212668889279,0.5677186444625597,0.513247938234778,0.5391108817457977,"[[17359 11136]
 [13870 14625]]"
205,SVC,0.9209334971047552,0.9382833339423393,0.901140550973855,0.9193369374530092,"[[26806  1689]
 [ 2817 25678]]"
206,KNN,0.09157746973153184,0.09119010819165378,0.09110370240393051,0.09114688481997084,"[[ 2623 25872]
 [25899  2596]]"
207,GaussianNB,0.4456395858922618,0.4590103201905266,0.6087383751535357,0.5233763294863092,"[[ 8051 20444]
 [11149 17346]]"
208,Perceptron,0.6057904895595718,0.6369044915754576,0.49215651868748905,0.5552520093439444,"[[20500  7995]
 [14471 14024]]"
209,LinearSVC,0.5560624670994911,0.5633601713401817,0.49847341638884013,0.528934236985179,"[[17486 11009]
 [14291 14204]]"
210,SGD,0.5005965958940165,0.5005236569738788,0.5702403930514125,0.5331124198231598,"[[12280 16215]
 [12246 16249]]"
211,Dtree,0.0012809264783295315,0.0012634238787113076,0.001263379540270223,0.0012634017091017566,"[[   37 28458]
 [28459    36]]"
212,RForest,0.017722407439901736,0.022747004688313942,0.02298648885769433,0.022866119741665213,"[[  355 28140]
 [27840   655]]"
213,ADA,0.0012809264783295315,0.0012634238787113076,0.001263379540270223,0.0012634017091017566,"[[   37 28458]
 [28459    36]]"
214,GBC,0.0012809264783295315,0.0012634238787113076,0.001263379540270223,0.0012634017091017566,"[[   37 28458]
 [28459    36]]"
215,ETC,0.2563432181084401,0.2571358612005037,0.25797508334795577,0.25755478864110154,"[[ 7258 21237]
 [21144  7351]]"
216,logreg,0.5882435515002632,0.5825102543068088,0.6229864888576944,0.602068848567068,"[[15772 12723]
 [10743 17752]]"
217,SVC,0.927004737673276,0.9220283722382158,0.9329005088612037,0.9274325785856331,"[[26247  2248]
 [ 1912 26583]]"
218,KNN,0.7129671872258291,0.7194359067076478,0.6982277592560098,0.7086731967943009,"[[20736  7759]
 [ 8599 19896]]"
219,GaussianNB,0.5104930689594666,0.5070412584777694,0.7556062467099491,0.606857481080624,"[[ 7562 20933]
 [ 6964 21531]]"
220,Perceptron,0.5171433584839445,0.5157555233026931,0.5611861730128093,0.5375126050420169,"[[13481 15014]
 [12504 15991]]"
221,LinearSVC,0.5868047025793999,0.5802745594391977,0.6274785050008773,0.602954070277197,"[[15562 12933]
 [10615 17880]]"
222,SGD,0.5837866292331988,0.5870429107878523,0.5650815932619758,0.5758529432801659,"[[17168 11327]
 [12393 16102]]"
223,Dtree,0.7270749254255132,0.7499710256905544,0.6812774170907177,0.713975726369989,"[[22023  6472]
 [ 9082 19413]]"
224,RForest,0.8574837690822952,0.8417256533261767,0.8805404456922267,0.8606956641053788,"[[23777  4718]
 [ 3404 25091]]"
225,ADA,0.5685734339357782,0.5561946393650063,0.6787155641340586,0.6113771792561684,"[[13063 15432]
 [ 9155 19340]]"
226,GBC,0.5805053518161081,0.5684857893479819,0.6682575890507106,0.6143472439547676,"[[14041 14454]
 [ 9453 19042]]"
227,ETC,0.808071591507282,0.7629946972647473,0.8937708369889454,0.8232213853961277,"[[20584  7911]
 [ 3027 25468]]"
228,logreg,0.507790840498333,0.5053563673213338,0.7350412353044393,0.598933386711657,"[[ 7994 20501]
 [ 7550 20945]]"
229,SVC,0.6411300228110195,0.5971071885639775,0.8678013686611686,0.7074440693482863,"[[11810 16685]
 [ 3767 24728]]"
230,KNN,0.06274785050008773,0.08519492625761561,0.08980522898754167,0.08743934941570425,"[[ 1017 27478]
 [25936  2559]]"
231,GaussianNB,0.43095279873662046,0.4611327314750795,0.8191963502368836,0.5900955558926134,"[[ 1217 27278]
 [ 5152 23343]]"
